441879.57,4659983.03
441880.56,4659986.43
441881.58,4659986.42
441878.97,4659985.59
441877.5,4659986.43
441877.55,4659983.03
441877.55,4659983.03
441876.96,4659985.61
441876.54,4659983.04
441875.51,4659983.03
441875.49,4659986.44
441876.5,4659986.44
441854.75,4659982.34
441854.79,4659979.72
441855.73,4659982.32
441855.84,4659979.73
441856.73,4659982.31
441857.86,4659979.71
441857.86,4659979.71
441856.69,4659978.83
441857.58,4659976.39
441859.61,4659976.38
441859.61,4659976.38
441859.77,4659975.56
441859.77,4659975.56
441857.75,4659975.58
441858.16,4659972.46
441857.21,4659973.24
441858.16,4659972.46
441856.14,4659972.48
441857.33,4659970.4
441856.63,4659969.77
441855.29,4659970.41
441900.16,4659979.41
441898.94,4659976.11
441898.94,4659976.11
441898.94,4659976.11
441902.9,4659976.07
441901.52,4659972.87
441903.84,4659967.25
441902.61,4659969.21
441901.86,4659967.28
441901.4,4659964.73
441899.19,4659966.51
441900.86,4659967.3
441898.19,4659966.52
441898.87,4659967.33
441898.19,4659966.52
441897.88,4659967.34
441896.88,4659967.35
441895.89,4659967.37
441897.19,4659966.53
441895.18,4659966.56
441895.4,4659964.81
441896.41,4659964.8
441896.92,4659964.04
441894.96,4659964.08
441896.0,4659961.87
441896.0,4659961.87
441895.39,4659962.48
441894.99,4659961.88
441894.39,4659962.5
441893.4,4659962.51
441892.03,4659961.94
441893.46,4659960.32
441893.55,4659959.68
441893.6,4659958.36
441892.47,4659960.34
441890.6,4659958.41
441890.53,4659959.72
441891.06,4659961.96
441892.03,4659961.94
441891.97,4659964.12
441891.97,4659964.12
441890.39,4659962.56
441890.39,4659962.56
441889.38,4659962.57
441889.48,4659960.39
441889.07,4659962.0
441889.48,4659960.39
441888.57,4659959.77
441887.49,4659960.42
441887.49,4659960.42
441887.08,4659962.03
441888.08,4659962.01
441888.38,4659962.58
441887.01,4659964.2
441887.01,4659964.2
441885.02,4659964.23
441886.4,4659962.62
441886.08,4659962.05
441885.41,4659962.63
441884.4,4659962.65
441885.09,4659962.06
441885.51,4659960.45
441885.57,4659959.82
441884.61,4659958.51
441884.52,4659960.47
441883.61,4659958.53
441882.52,4659960.5
441882.1,4659962.11
441882.1,4659962.11
441883.41,4659962.66
441883.41,4659962.66
441883.06,4659964.27
441884.44,4659964.97
441885.42,4659964.95
441886.41,4659964.93
441886.26,4659966.69
441886.41,4659964.93
441886.26,4659966.69
441887.92,4659967.47
441888.42,4659964.91
441888.42,4659964.91
441888.42,4659964.91
441889.42,4659964.89
441889.02,4659964.17
441890.43,4659964.88
441889.25,4659966.65
441890.9,4659967.43
441890.43,4659964.88
441892.42,4659964.86
441892.42,4659964.86
441891.97,4659964.12
441893.97,4659964.09
441893.4,4659964.84
441893.4,4659964.84
441894.41,4659964.83
441894.96,4659964.08
441894.22,4659966.58
441894.22,4659966.58
441894.22,4659966.58
441893.92,4659967.4
441894.72,4659970.07
441895.68,4659970.05
441894.91,4659967.38
441895.68,4659970.05
441896.57,4659972.93
441896.69,4659970.05
441896.57,4659972.93
441897.58,4659972.92
441898.55,4659972.91
441898.28,4659972.03
441898.64,4659970.0
441899.64,4659969.99
441899.29,4659972.03
441899.64,4659969.99
441900.86,4659967.3
441898.66,4659969.27
441898.66,4659969.27
441897.67,4659970.03
441896.69,4659970.05
441897.69,4659969.28
441897.69,4659969.28
441898.28,4659972.03
441898.55,4659972.91
441899.55,4659972.9
441898.94,4659976.11
441898.94,4659976.11
441897.85,4659978.44
441897.85,4659978.44
441897.93,4659976.12
441897.93,4659976.12
441896.96,4659976.14
441895.95,4659976.14
441896.69,4659970.05
441895.57,4659972.94
441894.94,4659975.23
441894.56,4659972.96
441894.56,4659972.96
441893.72,4659970.09
441893.58,4659972.97
441893.95,4659975.24
441892.36,4659972.13
441891.58,4659972.99
441891.58,4659972.99
441891.95,4659975.26
441890.57,4659973.0
441891.36,4659972.14
441890.37,4659972.15
441888.99,4659975.3
441888.99,4659975.3
441888.6,4659973.03
441888.6,4659973.03
441888.38,4659972.18
441889.37,4659972.16
441889.7,4659970.12
441888.7,4659970.14
441888.78,4659969.42
441887.78,4659969.43
441886.78,4659969.44
441886.78,4659969.44
441886.71,4659970.16
441887.4,4659972.19
441888.38,4659972.18
441887.6,4659973.04
441886.59,4659973.05
441886.59,4659973.05
441887.6,4659973.04
441886.59,4659973.05
441888.02,4659975.33
441888.99,4659976.21
441888.97,4659978.56
441886.99,4659976.23
441886.98,4659978.59
441885.99,4659976.24
441885.97,4659978.59
441884.98,4659976.25
441884.99,4659978.61
441884.0,4659978.62
441883.05,4659975.39
441883.05,4659975.39
441881.97,4659976.27
441883.0,4659978.63
441881.97,4659976.27
441880.98,4659978.65
441883.26,4659979.59
441884.0,4659978.62
441884.25,4659979.58
441884.04,4659982.13
441883.26,4659979.59
441882.25,4659979.6
441882.25,4659979.6
441883.04,4659982.14
441882.25,4659979.6
441882.05,4659982.15
441880.98,4659978.65
441881.23,4659979.61
441879.95,4659976.28
441879.95,4659976.28
441880.0,4659975.4
441879.01,4659975.41
441879.56,4659973.11
441880.0,4659975.4
441881.57,4659973.09
441881.57,4659973.09
441882.58,4659973.09
441883.6,4659973.08
441884.38,4659972.22
441883.71,4659970.19
441882.71,4659970.2
441882.41,4659972.25
441881.4,4659972.26
441880.7,4659970.22
441881.86,4659969.52
441880.91,4659967.56
441880.91,4659967.56
441879.91,4659967.57
441879.85,4659969.54
441879.91,4659967.57
441880.32,4659966.79
441878.91,4659967.58
441878.33,4659966.82
441877.31,4659966.82
441877.91,4659967.59
441876.88,4659967.6
441875.87,4659967.61
441876.85,4659969.58
441875.66,4659970.27
441876.66,4659970.25
441876.39,4659972.31
441874.37,4659972.33
441874.37,4659972.33
441874.5,4659973.14
441875.51,4659973.13
441873.95,4659975.45
441873.95,4659975.45
441875.9,4659976.31
441876.99,4659975.43
441876.91,4659976.3
441874.94,4659978.69
441875.9,4659976.31
441875.15,4659979.63
441874.15,4659979.64
441874.15,4659979.64
441875.15,4659979.63
441874.99,4659982.2
441875.51,4659983.03
441874.51,4659983.04
441873.97,4659982.21
441873.49,4659983.04
441874.51,4659983.04
441872.92,4659985.63
441872.92,4659985.63
441874.96,4659985.62
441872.92,4659985.63
441872.92,4659985.63
441871.45,4659983.05
441871.42,4659986.45
441870.45,4659983.06
441869.9,4659985.65
441869.42,4659983.06
441870.92,4659982.22
441869.91,4659982.23
441871.08,4659979.65
441870.06,4659979.65
441870.87,4659978.72
441871.08,4659979.65
441872.1,4659979.65
441872.9,4659978.7
441871.88,4659978.71
441871.98,4659975.48
441871.98,4659975.48
441871.81,4659976.32
441869.93,4659975.49
441870.81,4659976.33
441868.77,4659976.34
441868.77,4659976.34
441870.87,4659978.72
441868.85,4659978.74
441868.77,4659976.34
441867.83,4659978.74
441866.83,4659978.75
441866.89,4659975.51
441866.89,4659975.51
441866.89,4659975.51
441864.71,4659976.35
441865.73,4659976.35
441864.81,4659978.77
441864.71,4659976.35
441863.7,4659976.36
441862.8,4659978.79
441863.97,4659979.68
441863.81,4659982.26
441863.81,4659982.26
441864.82,4659982.25
441864.99,4659979.68
441866.0,4659979.67
441866.83,4659978.75
441867.02,4659979.67
441867.02,4659979.67
441866.86,4659982.25
441865.86,4659982.26
441867.37,4659983.06
441867.88,4659982.24
441867.37,4659983.06
441868.9,4659982.24
441868.03,4659979.66
441867.02,4659979.67
441868.03,4659979.66
441868.03,4659979.66
441868.9,4659982.24
441869.03,4659979.65
441870.06,4659979.65
441869.42,4659983.06
441868.89,4659985.66
441868.89,4659985.66
441868.37,4659986.46
441869.39,4659986.46
441869.39,4659986.46
441867.37,4659986.46
441858.19,4659986.49
441857.72,4659985.72
441857.16,4659986.49
441856.75,4659985.74
441855.14,4659986.51
441855.16,4659983.11
441854.16,4659983.12
441855.16,4659983.11
441855.16,4659983.11
441855.16,4659983.11
441855.74,4659985.75
441855.74,4659985.75
441856.75,4659985.74
441856.18,4659983.11
441856.73,4659982.31
441858.21,4659983.09
441858.75,4659985.72
441858.21,4659983.09
441858.75,4659985.72
441859.22,4659983.09
441860.79,4659985.72
441860.79,4659985.72
441860.25,4659983.09
441860.78,4659982.28
441862.3,4659983.08
441861.82,4659982.28
441863.3,4659983.08
441862.3,4659983.08
441863.81,4659985.69
441863.81,4659985.69
441864.86,4659985.69
441864.3,4659983.07
441864.86,4659985.69
441864.3,4659983.07
441865.34,4659983.07
441864.86,4659985.69
441866.86,4659985.67
441866.36,4659986.47
441866.36,4659986.47
441866.36,4659986.47
441864.86,4659985.69
441864.3,4659983.07
441864.3,4659983.07
441863.3,4659983.08
441862.3,4659983.08
441860.91,4659979.7
441860.91,4659979.7
441860.78,4659982.28
441858.86,4659979.7
441858.86,4659979.7
441859.9,4659979.7
441858.86,4659979.7
441860.91,4659979.7
441860.91,4659979.7
441861.8,4659978.8
441859.72,4659978.8
441860.65,4659976.38
441861.8,4659978.8
441862.68,4659976.36
441861.85,4659975.56
441861.85,4659975.56
441860.79,4659975.55
441861.3,4659973.22
441861.21,4659972.44
441860.28,4659973.22
441859.25,4659973.23
441860.18,4659972.44
441858.35,4659970.39
441858.35,4659970.39
441860.39,4659970.38
441859.67,4659969.75
441860.68,4659969.74
441860.39,4659970.38
441861.4,4659970.37
441862.23,4659972.43
441861.69,4659969.73
441862.43,4659970.37
441861.66,4659967.73
441861.66,4659967.73
441861.66,4659967.73
441860.63,4659967.73
441861.66,4659967.73
441862.19,4659966.99
441861.24,4659965.21
441860.16,4659967.0
441860.22,4659965.21
441859.99,4659964.57
441859.21,4659965.23
441858.99,4659964.58
441858.2,4659965.24
441857.18,4659965.25
441856.96,4659964.61
441855.15,4659965.26
441856.16,4659965.26
441856.13,4659967.05
441855.15,4659965.26
441855.13,4659967.07
441855.92,4659958.31
441855.7,4659956.9
441855.18,4659956.42
441855.7,4659956.9
441855.18,4659956.42
441855.86,4659954.95
441855.49,4659953.16
441853.88,4659954.56
441854.99,4659951.51
441854.57,4659952.68
441856.49,4659953.14
441855.56,4659952.65
441856.49,4659953.14
441856.57,4659952.63
441857.59,4659952.62
441857.51,4659953.12
441858.51,4659953.1
441857.87,4659954.48
441858.89,4659954.9
441857.86,4659954.91
441857.72,4659956.87
441859.19,4659956.35
441859.95,4659958.25
441859.95,4659958.25
441859.44,4659958.88
441857.41,4659958.91
441857.41,4659958.91
441858.44,4659958.9
441858.34,4659960.84
441857.58,4659960.29
441856.3,4659960.86
441857.04,4659962.46
441856.15,4659962.99
441857.04,4659962.46
441858.03,4659962.44
441859.14,4659962.94
441859.03,4659962.43
441858.34,4659960.84
441859.03,4659962.43
441860.32,4659960.8
441860.32,4659960.8
441859.44,4659958.88
441860.44,4659958.86
441860.32,4659960.8
441861.58,4659960.22
441862.37,4659960.78
441861.04,4659962.4
441862.21,4659962.91
441860.17,4659962.93
441860.17,4659962.93
441862.21,4659962.91
441863.03,4659964.54
441863.24,4659962.9
441862.21,4659962.91
441863.1,4659962.38
441864.26,4659962.9
441865.06,4659964.52
441864.26,4659962.9
441866.08,4659964.51
441865.25,4659962.88
441868.3,4659962.85
441866.1,4659962.34
441869.11,4659962.3
441868.42,4659960.7
441867.4,4659960.71
441868.42,4659960.7
441867.4,4659960.71
441866.6,4659960.14
441868.54,4659958.76
441867.98,4659958.11
441867.98,4659958.11
441867.98,4659958.11
441865.97,4659958.14
441865.62,4659960.16
441866.51,4659958.78
441866.38,4659960.72
441865.62,4659960.16
441865.38,4659960.74
441867.4,4659960.71
441866.1,4659962.34
441864.37,4659960.75
441864.37,4659960.75
441865.38,4659960.74
441864.62,4659960.18
441863.39,4659960.77
441863.1,4659962.38
441863.1,4659962.38
441862.37,4659960.78
441862.62,4659960.21
441862.62,4659960.21
441864.48,4659958.81
441864.48,4659958.81
441863.76,4659956.77
441862.46,4659958.83
441861.74,4659956.8
441861.94,4659958.2
441861.74,4659956.8
441859.95,4659958.25
441860.44,4659958.86
441861.45,4659958.85
441861.15,4659956.29
441861.15,4659956.29
441859.89,4659954.88
441859.89,4659954.88
441860.89,4659954.86
441862.94,4659954.84
441861.54,4659953.05
441860.51,4659953.06
441860.51,4659953.06
441859.51,4659953.08
441859.91,4659954.45
441859.91,4659954.45
441860.51,4659953.06
441859.51,4659953.08
441860.01,4659951.41
441860.56,4659952.54
441861.61,4659952.54
441861.42,4659950.93
441861.04,4659951.4
441860.37,4659949.89
441861.06,4659949.55
441862.06,4659949.53
441862.42,4659949.85
441862.44,4659950.91
441860.37,4659949.89
441859.0,4659951.43
441859.35,4659949.9
441857.59,4659952.62
441857.02,4659951.48
441857.02,4659949.64
441857.02,4659949.64
441856.39,4659951.04
441857.02,4659951.48
441855.3,4659949.98
441854.99,4659951.51
441853.98,4659949.7
441902.84,4659963.94
441901.38,4659962.4
441901.38,4659962.4
441900.38,4659962.41
441899.38,4659962.43
441899.9,4659964.0
441898.9,4659964.01
441899.38,4659962.43
441898.0,4659961.85
441896.99,4659961.86
441897.45,4659960.26
441897.45,4659960.26
441896.46,4659960.28
441896.0,4659961.87
441896.5,4659959.62
441896.5,4659959.62
441894.59,4659958.34
441895.46,4659960.3
441894.46,4659960.31
441894.59,4659958.34
441896.61,4659958.32
441897.6,4659958.3
441897.6,4659958.3
441898.52,4659959.6
441898.52,4659959.6
441899.47,4659960.24
441898.98,4659961.83
441899.47,4659960.24
441898.98,4659961.83
441899.96,4659961.81
441899.5,4659959.58
441899.5,4659959.58
441900.5,4659959.57
441900.46,4659960.22
441901.47,4659960.21
441901.98,4659961.79
441902.49,4659959.53
441901.59,4659958.24
441901.59,4659958.24
441900.63,4659958.26
441899.61,4659958.27
441899.61,4659958.27
441899.84,4659957.54
441899.86,4659956.16
441899.86,4659956.16
441898.85,4659956.17
441898.85,4659956.17
441898.85,4659956.17
441898.01,4659954.19
441898.01,4659954.19
441897.02,4659954.21
441897.12,4659955.62
441895.86,4659956.23
441894.02,4659954.27
441896.83,4659953.7
441893.84,4659953.76
441894.02,4659954.27
441893.01,4659954.29
441893.63,4659952.42
441891.58,4659952.44
441891.96,4659954.29
441891.58,4659952.44
441889.84,4659953.83
441891.11,4659955.71
441891.86,4659956.3
441891.96,4659954.29
441892.87,4659956.28
441893.83,4659957.62
441892.87,4659956.28
441893.83,4659957.62
441893.83,4659957.62
441891.86,4659956.3
441891.11,4659955.71
441890.6,4659958.41
441889.6,4659958.43
441888.85,4659957.72
441888.85,4659957.72
441887.6,4659958.46
441886.89,4659957.77
441886.61,4659958.48
441885.92,4659957.79
441884.95,4659957.82
441885.89,4659956.41
441885.89,4659956.41
441884.9,4659956.43
441883.89,4659956.44
441884.95,4659957.82
441883.89,4659956.44
441882.96,4659957.85
441881.9,4659956.49
441880.97,4659957.89
441880.97,4659957.89
441881.96,4659957.87
441880.97,4659957.89
441880.64,4659959.93
441881.53,4659960.52
441880.64,4659959.93
441881.53,4659960.52
441880.55,4659960.54
441881.12,4659962.13
441880.41,4659962.71
441879.14,4659962.16
441878.53,4659960.57
441878.14,4659962.18
441878.14,4659962.18
441877.4,4659962.75
441877.4,4659962.75
441878.44,4659965.04
441878.39,4659962.73
441879.43,4659965.03
441880.43,4659965.02
441880.43,4659965.02
441881.43,4659965.0
441882.05,4659964.28
441880.41,4659962.71
441882.05,4659964.28
441882.41,4659962.68
441882.1,4659962.11
441882.05,4659964.28
441882.44,4659964.99
441883.43,4659964.98
441882.44,4659964.99
441883.43,4659964.98
441882.9,4659967.53
441882.9,4659967.53
441884.91,4659967.51
441884.28,4659966.73
441884.91,4659967.51
441885.29,4659966.72
441885.91,4659967.5
441885.71,4659970.17
441885.71,4659970.17
441884.91,4659967.51
441883.82,4659969.49
441883.82,4659969.49
441882.9,4659967.53
441882.9,4659967.53
441882.85,4659969.51
441882.71,4659970.2
441885.29,4659966.72
441883.91,4659967.52
441882.9,4659967.53
441882.9,4659967.53
441881.92,4659967.55
441880.32,4659966.79
441882.3,4659966.76
441884.44,4659964.97
441882.44,4659964.99
441882.05,4659964.28
441880.32,4659966.79
441880.43,4659965.02
441878.44,4659965.04
441878.44,4659965.04
441880.07,4659964.32
441878.44,4659965.04
441877.44,4659965.05
441876.07,4659964.37
441875.41,4659965.07
441876.42,4659965.06
441874.4,4659965.08
441874.29,4659966.86
441874.29,4659966.86
441875.87,4659967.61
441875.87,4659967.61
441873.85,4659967.63
441873.85,4659967.63
441875.85,4659969.59
441873.85,4659967.63
441874.83,4659969.59
441873.78,4659969.59
441873.38,4659972.34
441872.48,4659973.16
441872.48,4659973.16
441873.49,4659973.15
441872.98,4659975.47
441872.98,4659975.47
441872.48,4659973.16
441872.48,4659973.16
441871.47,4659973.16
441871.34,4659972.36
441870.45,4659973.17
441871.47,4659973.16
441870.45,4659973.17
441871.34,4659972.36
441870.33,4659972.36
441869.77,4659969.64
441869.77,4659969.64
441869.56,4659970.31
441868.28,4659972.37
441868.28,4659972.37
441869.44,4659973.17
441869.32,4659972.37
441868.41,4659973.18
441870.45,4659973.17
441868.41,4659973.18
441867.4,4659973.18
441867.4,4659973.18
441866.38,4659973.19
441867.28,4659972.39
441866.38,4659973.19
441866.49,4659970.33
441866.28,4659972.4
441864.67,4659969.68
441864.67,4659969.68
441864.25,4659972.41
441864.25,4659972.41
441863.33,4659973.21
441863.33,4659973.21
441863.87,4659975.54
441863.87,4659975.54
441864.36,4659973.2
441864.87,4659975.53
441865.36,4659973.19
441866.38,4659973.19
441863.87,4659975.54
441863.7,4659976.36
441864.36,4659973.2
441864.67,4659969.68
441863.69,4659967.71
441863.69,4659967.71
441862.67,4659967.72
441863.2,4659966.98
441862.25,4659965.2
441863.2,4659966.98
441864.18,4659966.95
441864.31,4659965.18
441863.03,4659964.54
441865.32,4659965.18
441864.31,4659965.18
441867.22,4659966.93
441866.34,4659965.17
441866.08,4659964.51
441866.08,4659964.51
441866.08,4659964.51
441868.35,4659965.15
441868.04,4659964.47
441870.37,4659965.13
441869.07,4659964.47
441870.13,4659962.29
441869.31,4659962.84
441869.11,4659962.3
441870.13,4659962.29
441869.65,4659960.11
441868.61,4659960.11
441869.44,4659960.69
441869.65,4659960.11
441869.56,4659958.75
441869.0,4659958.1
441869.0,4659958.1
441869.56,4659958.75
441871.62,4659958.73
441872.02,4659958.05
441871.86,4659956.66
441870.85,4659956.67
441870.85,4659956.67
441870.85,4659956.67
441868.85,4659956.71
441868.85,4659956.71
441868.85,4659956.71
441867.85,4659956.73
441867.85,4659956.73
441867.24,4659956.21
441866.21,4659956.22
441866.21,4659956.22
441865.97,4659958.14
441864.79,4659956.77
441864.79,4659956.77
441865.22,4659956.24
441865.22,4659956.24
441864.79,4659956.77
441864.97,4659954.81
441863.94,4659954.81
441863.94,4659954.81
441862.94,4659954.84
441863.54,4659953.0
441862.55,4659953.03
441863.07,4659951.36
441862.06,4659951.38
441862.44,4659950.91
441864.07,4659951.34
441864.07,4659951.34
441863.42,4659949.83
441864.43,4659950.86
441865.08,4659951.32
441865.08,4659951.32
441865.58,4659952.98
441865.64,4659952.46
441865.58,4659952.98
441865.95,4659954.34
441866.58,4659952.95
441866.95,4659954.32
441867.97,4659954.75
441867.94,4659954.3
441867.97,4659954.75
441868.98,4659954.73
441868.95,4659954.28
441869.61,4659952.9
441869.95,4659954.26
441870.61,4659952.88
441871.6,4659952.86
441871.98,4659954.23
441870.97,4659954.24
441869.98,4659954.71
441871.0,4659954.7
441871.26,4659956.14
441872.01,4659954.69
441871.86,4659956.66
441872.88,4659956.65
441872.88,4659956.65
441873.01,4659954.67
441873.27,4659956.1
441874.02,4659954.65
441872.62,4659952.84
441871.98,4659954.23
441871.98,4659954.23
441873.99,4659954.19
441872.62,4659952.84
441873.66,4659952.83
441873.67,4659952.3
441872.64,4659952.31
441872.51,4659949.64
441872.13,4659951.18
441871.51,4659949.66
441870.5,4659949.68
441870.13,4659951.22
441870.65,4659952.35
441871.13,4659951.2
441869.61,4659952.9
441869.61,4659952.9
441869.46,4659950.76
441869.11,4659951.24
441868.12,4659951.27
441868.65,4659952.4
441866.64,4659952.44
441866.64,4659952.44
441868.61,4659952.92
441866.64,4659952.44
441866.64,4659952.44
441867.11,4659951.29
441866.45,4659949.76
441866.09,4659951.3
441865.43,4659950.84
441865.08,4659951.32
441866.45,4659949.76
441865.43,4659950.84
441903.0,4659954.1
441902.01,4659954.12
441900.84,4659956.14
441902.85,4659956.11
441902.8,4659957.47
441900.84,4659957.52
441902.8,4659957.47
441900.84,4659957.52
441900.99,4659954.13
441900.99,4659954.13
441900.84,4659956.14
441900.62,4659952.28
441900.0,4659954.15
441899.6,4659952.29
441899.53,4659951.72
441901.51,4659951.68
441901.61,4659952.25
441901.61,4659952.25
441901.77,4659953.59
441902.24,4659949.98
441900.26,4659950.04
441893.63,4659952.42
441893.63,4659952.42
441894.66,4659952.41
441896.25,4659950.12
441894.66,4659952.41
441897.54,4659951.76
441898.13,4659950.62
441897.5,4659949.05
441898.13,4659950.62
441899.53,4659951.72
441898.13,4659950.62
441897.54,4659951.76
441897.54,4659951.76
441894.66,4659952.41
441897.13,4659950.64
441889.52,4659949.24
441887.13,4659950.85
441887.13,4659950.85
441886.6,4659952.0
441888.13,4659950.83
441889.59,4659951.93
441888.99,4659954.36
441889.84,4659953.83
441887.87,4659956.36
441887.87,4659956.36
441887.87,4659956.36
441886.96,4659954.39
441887.87,4659956.36
441886.88,4659956.38
441885.89,4659956.41
441884.99,4659954.44
441884.99,4659954.44
441886.0,4659954.42
441885.91,4659953.93
441886.96,4659954.39
441885.91,4659953.93
441885.64,4659952.58
441885.62,4659952.03
441883.59,4659952.06
441883.59,4659952.06
441883.99,4659954.45
441884.9,4659956.43
441883.59,4659952.06
441883.0,4659954.48
441883.23,4659955.9
441883.89,4659956.44
441882.24,4659955.92
441882.24,4659955.92
441882.24,4659955.92
441882.24,4659955.92
441881.99,4659954.49
441880.63,4659952.67
441880.63,4659952.67
441881.0,4659954.52
441880.24,4659955.96
441879.98,4659954.53
441879.24,4659955.98
441879.02,4659954.56
441877.27,4659956.03
441878.24,4659956.0
441877.0,4659957.96
441878.01,4659957.95
441878.01,4659957.95
441878.01,4659957.95
441878.89,4659956.54
441879.89,4659956.52
441879.96,4659957.9
441879.96,4659957.9
441878.62,4659958.61
441878.62,4659958.61
441879.62,4659958.6
441879.63,4659959.94
441877.63,4659959.98
441878.53,4659960.57
441877.53,4659960.59
441876.62,4659959.99
441876.51,4659960.6
441876.51,4659960.6
441877.53,4659960.59
441876.14,4659962.21
441877.16,4659962.2
441876.39,4659962.76
441875.15,4659962.23
441875.15,4659962.23
441874.37,4659962.79
441875.06,4659964.38
441875.06,4659964.38
441873.36,4659962.8
441872.35,4659962.81
441873.1,4659964.42
441872.08,4659964.43
441871.13,4659962.28
441872.14,4659962.27
441870.47,4659960.68
441871.5,4659960.67
441871.67,4659960.08
441871.67,4659960.08
441872.51,4659960.66
441872.61,4659958.71
441873.67,4659960.05
441872.61,4659958.71
441873.67,4659960.05
441874.61,4659958.68
441874.04,4659958.03
441873.05,4659958.04
441874.91,4659956.62
441874.29,4659956.09
441873.91,4659956.64
441874.91,4659956.62
441874.29,4659956.09
441875.28,4659956.07
441877.27,4659956.03
441877.27,4659956.03
441877.04,4659954.6
441876.04,4659954.62
441876.67,4659952.77
441875.67,4659952.79
441874.64,4659952.27
441873.67,4659952.3
441874.64,4659952.27
441875.14,4659951.12
441874.44,4659950.64
441874.44,4659950.64
441875.14,4659951.12
441874.44,4659950.64
441885.49,4659949.32
441886.14,4659950.87
441885.49,4659949.32
441885.16,4659950.9
441885.16,4659950.9
441884.14,4659950.92
441884.36,4659950.41
441883.13,4659950.94
441884.14,4659950.92
441883.59,4659952.06
441882.11,4659950.95
441881.62,4659952.11
441881.64,4659952.65
441881.64,4659952.65
441881.62,4659952.11
441881.11,4659950.97
441882.11,4659950.95
441879.12,4659951.02
441880.63,4659952.67
441880.63,4659952.67
441879.12,4659951.02
441879.12,4659951.02
441879.65,4659952.7
441878.64,4659952.18
441878.66,4659952.72
441877.68,4659952.75
441878.03,4659954.58
441878.64,4659952.18
441877.64,4659952.2
441877.15,4659951.07
441876.14,4659951.09
441876.44,4659950.6
441875.14,4659951.12
441875.14,4659951.12
441877.15,4659951.07
441877.49,4659949.51
441877.15,4659951.07
441878.41,4659950.55
441879.65,4659952.7
441878.98,4659954.08
441878.64,4659952.18
441879.12,4659951.02
441882.11,4659950.95
441881.11,4659950.97
441880.63,4659952.67
441883.37,4659950.43
441885.16,4659950.9
441874.44,4659950.64
441874.12,4659949.25
441875.5,4659949.56
441874.64,4659952.27
441876.14,4659951.09
441876.04,4659954.62
441876.04,4659954.62
441877.68,4659952.75
441876.03,4659957.99
441876.03,4659957.99
441876.03,4659957.99
441875.6,4659958.66
441875.6,4659958.66
441876.6,4659958.64
441875.6,4659958.66
441875.65,4659960.01
441875.65,4659960.01
441874.67,4659960.04
441875.52,4659960.62
441875.65,4659960.01
441875.52,4659960.62
441874.52,4659960.63
441873.5,4659960.64
441873.5,4659960.64
441874.52,4659960.63
441873.5,4659960.64
441873.36,4659962.8
441873.5,4659960.64
441874.52,4659960.63
441875.04,4659958.01
441875.04,4659958.01
441873.05,4659958.04
441872.88,4659956.65
441873.05,4659958.04
441874.04,4659958.03
441873.67,4659960.05
441873.61,4659958.7
